latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status,nearby_detections_5km,nearby_recurring_5km,nearby_persistent_5km,nearby_avg_frp,local_activity,target
10.27511,77.2542,346.34,307.77,38.56999999999999,9.28,2.330200260027019,0.66,8,2,252,4,3,8.6075,16.81,Transient,1,0.4474787729553721,False,Normal Thermal Pattern,4,0,0,6.5575,Isolated Thermal Activity,Wildfire
10.34697,79.31435,335.65,298.64,37.00999999999999,2.96,1.3762440252663892,0.66,8,2,252,1,1,2.96,2.96,Transient,1,0.3539799567068753,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.43594,77.06713,338.92,307.05,31.870000000000005,14.78,2.7587433154177283,0.66,8,2,252,2,2,7.715,14.78,Transient,1,0.4249982747527112,False,Normal Thermal Pattern,1,0,0,0.65,Isolated Thermal Activity,Wildfire
10.52183,79.2366,336.16,300.9,35.26000000000005,2.67,1.3001916620664788,0.66,8,2,252,1,1,2.67,2.67,Transient,1,0.3568928340614146,False,Normal Thermal Pattern,1,0,0,6.78,Isolated Thermal Activity,Agricultural Burning
10.53991,79.67301,340.24,306.46,33.78000000000003,7.05,2.0856720914304723,0.66,8,2,252,1,1,7.05,7.05,Transient,1,0.3598595274738609,False,Normal Thermal Pattern,1,0,0,6.97,Isolated Thermal Activity,Agricultural Burning
10.54028,77.77425,343.33,311.07,32.25999999999999,6.28,1.9851308622085944,0.66,8,2,252,1,1,6.28,6.28,Transient,1,0.3841625323584862,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.55722,79.22038,341.0,306.72,34.27999999999997,6.78,2.0515563381903004,0.66,8,2,252,1,1,6.78,6.78,Transient,1,0.3609641422532983,False,Normal Thermal Pattern,1,0,0,2.67,Isolated Thermal Activity,Agricultural Burning
10.81844,79.1286,336.1,305.73,30.370000000000005,1.82,1.0367368849500225,0.66,8,2,252,1,1,1.82,1.82,Transient,1,0.3983553212673259,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.96822,79.55919,334.45,294.89,39.56,1.35,0.8544153281560676,0.66,8,2,252,1,1,1.35,1.35,Transient,1,0.4004658882039295,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.18182,79.09955,334.17,306.04,28.129999999999995,0.86,0.6205764877251099,0.33,8,2,252,6,4,1.3433333333333335,2.15,Recurring,-1,0.5712354795936282,True,ML Anomaly,5,5,0,1.44,Recurring Local Activity,Agricultural Burning
11.33365,78.77398,339.33,308.85,30.47999999999996,7.69,2.162172939277301,0.66,8,2,252,1,1,7.69,7.69,Transient,1,0.3749781584519213,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
11.89375,78.74492,339.29,306.86,32.43000000000001,3.83,1.574846467664481,0.66,8,2,252,1,1,3.83,3.83,Transient,1,0.3590272770065968,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.06441,79.20458,332.99,305.07,27.920000000000016,1.03,0.708035793053696,0.33,8,2,252,1,1,1.03,1.03,Transient,1,0.4919982069530739,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.13256,79.73738,334.75,303.91,30.83999999999997,1.34,0.8501509293696101,0.66,8,2,252,1,1,1.34,1.34,Transient,1,0.4060366246226615,False,Normal Thermal Pattern,1,0,0,5.78,Isolated Thermal Activity,Agricultural Burning
12.14694,79.87358,337.98,300.31,37.670000000000016,3.34,1.4678743481123135,0.66,8,2,252,1,1,3.34,3.34,Transient,1,0.3526197557389521,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.35188,79.28709,331.99,302.33,29.660000000000025,2.17,1.1537315878891892,0.33,8,2,252,1,1,2.17,2.17,Transient,1,0.4511293273125677,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.60612,80.15658,332.06,297.81,34.25,2.25,1.1786549963416462,0.66,8,2,252,1,1,2.25,2.25,Transient,1,0.3740824845419097,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.75158,79.99687,335.4,302.07,33.329999999999984,5.39,1.854734268389444,0.66,8,2,252,1,1,5.39,5.39,Transient,1,0.3480012840339666,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.94421,78.92732,340.85,300.72,40.13,5.45,1.864080130807681,0.66,8,2,252,1,1,5.45,5.45,Transient,1,0.3462229153308364,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
10.61617,77.42035,305.44,292.75,12.689999999999998,1.51,0.9202827531436926,0.66,20,2,252,4,3,0.875,1.51,Transient,1,0.5161801405808917,False,Normal Thermal Pattern,3,0,0,0.6633333333333334,Isolated Thermal Activity,Agricultural Burning
11.18337,79.10139,296.98,268.22,28.75999999999999,0.75,0.5596157879354227,0.66,20,2,252,6,4,1.3433333333333335,2.15,Recurring,-1,0.6149883271140802,True,ML Anomaly,5,5,0,1.4620000000000002,Recurring Local Activity,Agricultural Burning
11.75512,77.01227,303.35,290.01,13.340000000000032,0.43,0.3576744442718159,0.66,20,2,252,1,1,0.43,0.43,Transient,1,0.5084274109625824,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.27269,77.37935,322.92,290.57,32.35000000000002,3.41,1.483874689458755,0.66,20,2,252,1,1,3.41,3.41,Transient,1,0.4495542401376238,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
12.74632,77.62019,302.49,290.22,12.269999999999982,0.65,0.5007752879124893,0.66,20,2,252,4,4,1.1,1.69,Transient,-1,0.5381666803442167,True,ML Anomaly,3,0,0,1.25,Isolated Thermal Activity,Agricultural Burning
12.85013,77.58395,302.4,290.51,11.889999999999986,0.41,0.3435897043900769,0.66,20,2,252,1,1,0.41,0.41,Transient,1,0.5137911993500616,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.0018,80.11408,331.42,299.89,31.53000000000003,4.33,1.673351238177753,0.66,7,3,253,1,1,4.33,4.33,Transient,1,0.3621074316989575,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.16179,80.40961,336.7,299.72,36.97999999999996,6.11,1.9615022438151493,0.66,7,3,253,1,1,6.11,6.11,Transient,1,0.3553638538536009,False,Normal Thermal Pattern,3,0,0,6.796666666666667,Isolated Thermal Activity,Agricultural Burning
8.36626,80.27986,340.57,304.09,36.48000000000002,6.9,2.066862759472976,0.66,7,3,253,1,1,6.9,6.9,Transient,1,0.3661871594005134,False,Normal Thermal Pattern,7,0,0,5.072857142857143,High Local Thermal Density,Industrial Fire
8.41569,77.66499,335.52,302.54,32.97999999999996,3.43,1.4883995840570443,0.66,7,3,253,1,1,3.43,3.43,Transient,1,0.3626414392047081,False,Normal Thermal Pattern,1,0,0,0.53,Isolated Thermal Activity,Agricultural Burning
8.43529,77.6227,336.99,304.43,32.56,1.21,0.7929925155296614,0.66,7,3,253,2,2,0.87,1.21,Transient,1,0.4540705051328946,False,Normal Thermal Pattern,3,0,0,2.57,Isolated Thermal Activity,Agricultural Burning
8.49768,80.283,332.12,301.04,31.079999999999984,4.91,1.776645831418007,0.66,7,3,253,1,1,4.91,4.91,Transient,1,0.3618202533969769,False,Normal Thermal Pattern,6,0,0,7.956666666666667,High Local Thermal Density,Agricultural Burning
8.50359,80.27306,341.02,301.03,39.99000000000001,12.38,2.5937610547000824,0.33,7,3,253,1,1,12.38,12.38,Transient,1,0.471872747674113,False,Normal Thermal Pattern,7,0,0,6.35,High Local Thermal Density,Industrial Fire
8.57501,80.36468,335.92,304.53,31.390000000000043,5.48,1.8687205103641835,0.66,7,3,253,4,2,5.7775,7.65,Transient,1,0.3987710570796058,False,Normal Thermal Pattern,9,0,0,5.0488888888888885,High Local Thermal Density,Agricultural Burning
8.57867,80.36407,334.37,303.81,30.56,6.15,1.9671123567059163,0.66,7,3,253,4,2,5.7775,7.65,Transient,1,0.4020026482803233,False,Normal Thermal Pattern,8,0,0,4.45875,High Local Thermal Density,Industrial Fire
8.57937,80.36842,332.6,301.43,31.170000000000016,3.83,1.574846467664481,0.66,7,3,253,4,2,5.7775,7.65,Transient,1,0.4066590958546459,False,Normal Thermal Pattern,9,0,0,5.232222222222222,High Local Thermal Density,Agricultural Burning
8.61568,78.09698,336.26,293.13,43.13,4.47,1.6992786164338898,0.66,7,3,253,1,1,4.47,4.47,Transient,1,0.3593569415214808,False,Normal Thermal Pattern,2,0,0,5.1,Isolated Thermal Activity,Agricultural Burning
8.70023,80.37247,334.56,306.26,28.30000000000001,7.4,2.128231705849268,0.33,7,3,253,1,1,7.4,7.4,Transient,1,0.4558365784403391,False,Normal Thermal Pattern,8,0,0,4.944999999999999,High Local Thermal Density,Industrial Fire
8.83694,80.33418,333.87,302.43,31.44,3.47,1.4973884086254776,0.33,7,3,253,1,1,3.47,3.47,Transient,1,0.4383481593151108,False,Normal Thermal Pattern,1,0,0,7.96,Isolated Thermal Activity,Agricultural Burning
8.90438,77.60378,333.52,304.14,29.379999999999995,4.95,1.7833912195575383,0.33,7,3,253,2,1,4.140000000000001,4.95,Transient,1,0.4414895621600422,False,Normal Thermal Pattern,2,0,0,5.555,Isolated Thermal Activity,Agricultural Burning
8.90687,77.60324,339.94,306.89,33.05000000000001,3.33,1.4655675420143983,0.66,7,3,253,2,1,4.140000000000001,4.95,Transient,1,0.3766015135665896,False,Normal Thermal Pattern,2,0,0,6.365,Isolated Thermal Activity,Agricultural Burning
8.94718,80.46166,344.44,304.57,39.870000000000005,15.06,2.776331708518616,0.66,7,3,253,2,1,12.64,15.06,Transient,1,0.4184052258826208,False,Normal Thermal Pattern,6,2,0,8.428333333333333,Recurring Local Activity,Industrial Fire
8.94848,80.46294,333.45,303.73,29.71999999999997,10.22,2.4176979000945504,0.33,7,3,253,2,1,12.64,15.06,Transient,1,0.4836250433853595,False,Normal Thermal Pattern,6,2,0,9.235,Recurring Local Activity,Industrial Fire
8.96667,77.85931,348.35,309.61,38.74000000000001,14.16,2.7186603802142257,0.66,7,3,253,1,1,14.16,14.16,Transient,1,0.4413634840934094,False,Normal Thermal Pattern,2,0,0,3.77,Isolated Thermal Activity,Wildfire
9.02846,80.2422,350.65,302.49,48.15999999999997,7.41,2.1294214739848565,0.66,7,3,253,2,1,8.094999999999999,8.78,Transient,1,0.4014425888242637,False,Normal Thermal Pattern,2,0,0,5.69,Isolated Thermal Activity,Agricultural Burning
9.02856,80.24287,342.15,302.72,39.42999999999995,8.78,2.280339484046726,0.66,7,3,253,2,1,8.094999999999999,8.78,Transient,1,0.3743012271422094,False,Normal Thermal Pattern,2,0,0,5.005,Isolated Thermal Activity,Wildfire
9.24767,77.89903,342.41,308.27,34.14000000000004,12.1,2.5726122302071057,0.66,7,3,253,1,1,12.1,12.1,Transient,1,0.414148494893247,False,Normal Thermal Pattern,1,0,0,5.95,Isolated Thermal Activity,Wildfire
9.2705,78.60549,343.63,304.06,39.56999999999999,2.3,1.1939224684724346,0.66,7,3,253,1,1,2.3,2.3,Transient,1,0.4024418024772692,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.36015,78.76106,339.16,302.15,37.01000000000005,1.88,1.0577902941478543,0.66,7,3,253,1,1,1.88,1.88,Transient,1,0.4053090141188151,False,Normal Thermal Pattern,2,0,0,4.615,Isolated Thermal Activity,Agricultural Burning
9.40057,80.47038,341.83,303.59,38.24000000000001,10.59,2.4501426573516603,0.33,7,3,253,10,5,9.654,12.91,Recurring,-1,0.5614327420435998,True,ML Anomaly,25,16,0,9.1676,Recurring Local Activity,Industrial Fire
9.4199,80.3849,353.94,306.86,47.079999999999984,24.67,3.245322994883049,0.66,7,3,253,24,9,9.203333333333331,24.67,Persistent,-1,0.6809379891429086,True,ML Anomaly,45,10,11,8.078222222222221,Persistent Local Activity,Gas Flare
9.43006,80.37888,339.92,305.2,34.72000000000003,10.01,2.3988039507345884,0.33,7,3,253,1,1,10.52,10.52,Transient,1,0.4679139216236482,False,Normal Thermal Pattern,41,5,12,7.526829268292683,Persistent Local Activity,Industrial Fire
9.40665,77.73219,305.49,287.51,17.980000000000018,1.52,0.924258901523332,0.66,20,3,253,1,1,1.52,1.52,Transient,1,0.4517219098227881,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.31679,80.25421,332.65,299.22,33.42999999999995,6.52,2.017566137961748,0.66,7,4,254,2,1,5.645,6.52,Transient,1,0.364104183988135,False,Normal Thermal Pattern,11,0,0,5.793636363636364,High Local Thermal Density,Industrial Fire
8.31783,80.31797,338.65,299.06,39.589999999999975,3.64,1.534714366238164,0.66,7,4,254,1,1,3.64,3.64,Transient,1,0.3581947361758608,False,Normal Thermal Pattern,8,0,0,4.70875,High Local Thermal Density,Agricultural Burning
8.3213,80.2504,332.07,298.22,33.849999999999966,4.77,1.7526720805200082,0.66,7,4,254,2,1,5.645,6.52,Transient,1,0.3594378841355603,False,Normal Thermal Pattern,12,0,0,6.396666666666666,High Local Thermal Density,Agricultural Burning
8.32823,80.23088,342.45,297.58,44.870000000000005,5.46,1.8656293177945105,0.66,7,4,254,2,1,6.345000000000001,7.23,Transient,1,0.3618515624319478,False,Normal Thermal Pattern,11,0,0,11.360909090909091,High Local Thermal Density,Agricultural Burning
8.32876,80.23387,339.45,298.96,40.49000000000001,7.23,2.1077860146889784,0.66,7,4,254,2,1,6.345000000000001,7.23,Transient,1,0.3620249965050918,False,Normal Thermal Pattern,11,0,0,11.2,High Local Thermal Density,Industrial Fire
8.36492,80.20286,331.59,297.97,33.61999999999995,2.81,1.3376291891386096,0.66,7,4,254,1,1,2.81,2.81,Transient,1,0.3675625085920024,False,Normal Thermal Pattern,18,2,0,12.04,Recurring Local Activity,Agricultural Burning
8.38192,80.41776,331.62,300.05,31.57,3.18,1.430311246536665,0.66,7,4,254,2,1,3.18,3.18,Transient,1,0.3727934686457401,False,Normal Thermal Pattern,11,0,0,5.755454545454546,High Local Thermal Density,Agricultural Burning
8.38243,80.42065,338.16,299.58,38.58000000000004,3.18,1.430311246536665,0.66,7,4,254,2,1,3.18,3.18,Transient,1,0.3662903099853298,False,Normal Thermal Pattern,10,0,0,5.142,High Local Thermal Density,Agricultural Burning
8.41959,80.30999,332.9,299.22,33.67999999999995,3.31,1.4609379041156565,0.66,7,4,254,4,3,5.452500000000001,7.71,Transient,1,0.4158073591237068,False,Normal Thermal Pattern,10,0,0,6.296000000000001,High Local Thermal Density,Agricultural Burning
8.42012,80.31292,330.4,298.46,31.94,4.12,1.6331544390514163,0.66,7,4,254,4,3,5.452500000000001,7.71,Transient,1,0.4202432123105437,False,Normal Thermal Pattern,10,0,0,6.215000000000001,High Local Thermal Density,Agricultural Burning
8.48778,80.46198,343.36,297.3,46.06,5.09,1.8066480817218056,0.66,7,4,254,1,1,5.09,5.09,Transient,1,0.3620176701706782,False,Normal Thermal Pattern,14,6,0,7.558571428571429,Recurring Local Activity,Agricultural Burning
8.49171,80.13688,330.79,298.41,32.379999999999995,4.54,1.7119945007591924,0.66,7,4,254,1,1,4.54,4.54,Transient,1,0.3629507334200547,False,Normal Thermal Pattern,3,0,0,10.45,Isolated Thermal Activity,Agricultural Burning
8.50888,80.17417,354.53,297.06,57.46999999999997,10.01,2.3988039507345884,0.66,7,4,254,1,1,10.01,10.01,Transient,1,0.4521150241179723,False,Normal Thermal Pattern,4,0,0,9.7575,Isolated Thermal Activity,Wildfire
8.60761,80.38096,333.57,297.15,36.420000000000016,2.75,1.3217558399823195,0.66,7,4,254,2,2,3.665,4.58,Transient,1,0.3844023035854844,False,Normal Thermal Pattern,19,0,0,6.253157894736843,High Local Thermal Density,Agricultural Burning
8.61894,80.47482,341.77,298.36,43.40999999999997,11.07,2.4907230351094403,0.66,7,4,254,1,1,11.07,11.07,Transient,1,0.3901395866509488,False,Normal Thermal Pattern,9,6,0,18.516666666666666,Recurring Local Activity,Industrial Fire
8.64861,80.37698,332.81,297.87,34.94,2.77,1.3270750014599193,0.66,7,4,254,2,2,2.575,2.77,Transient,1,0.3894479316429285,False,Normal Thermal Pattern,14,0,0,7.44357142857143,High Local Thermal Density,Agricultural Burning
8.71072,80.17675,342.12,297.06,45.06,3.48,1.4996230464268938,0.66,7,4,254,1,1,3.48,3.48,Transient,1,0.3686820821272783,False,Normal Thermal Pattern,1,0,0,6.95,Isolated Thermal Activity,Agricultural Burning
8.73159,80.35374,332.03,296.72,35.309999999999945,2.52,1.2584609896100056,0.66,7,4,254,2,1,2.71,2.9,Transient,1,0.3742769591227048,False,Normal Thermal Pattern,9,0,0,5.5122222222222215,High Local Thermal Density,Agricultural Burning
8.73255,80.35361,331.42,296.56,34.860000000000014,2.9,1.3609765531356006,0.66,7,4,254,2,1,2.71,2.9,Transient,1,0.3727391523135337,False,Normal Thermal Pattern,8,0,0,5.358750000000001,High Local Thermal Density,Agricultural Burning
9.11983,80.27057,340.54,292.24,48.30000000000001,2.86,1.3506671834767394,0.66,7,4,254,2,2,4.6,6.34,Transient,1,0.4064739908635505,False,Normal Thermal Pattern,7,0,0,5.118571428571428,High Local Thermal Density,Agricultural Burning
11.63526,77.78582,305.27,281.28,23.99000000000001,1.59,0.9516578757114464,0.66,20,4,254,2,1,1.59,1.59,Transient,1,0.4728679898784585,False,Normal Thermal Pattern,1,0,0,1.59,Isolated Thermal Activity,Agricultural Burning
11.63575,77.78219,311.22,281.38,29.840000000000032,1.59,0.9516578757114464,0.66,20,4,254,2,1,1.59,1.59,Transient,1,0.47150313628833,False,Normal Thermal Pattern,1,0,0,1.59,Isolated Thermal Activity,Agricultural Burning
13.44537,80.09873,300.75,278.86,21.889999999999983,0.39,0.3293037471426004,0.66,20,4,254,1,1,0.39,0.39,Transient,-1,0.5505130219211827,True,ML Anomaly,0,0,0,,Isolated Thermal Activity,Agricultural Burning
9.33208,77.42133,306.37,285.64,20.73000000000001,0.57,0.4510756193602166,0.66,20,4,254,2,2,2.62,4.67,Transient,1,0.5086525725766173,False,Normal Thermal Pattern,3,0,0,4.913333333333333,Isolated Thermal Activity,Agricultural Burning
9.01332,79.85774,339.15,290.89,48.25999999999999,14.78,2.7587433154177283,0.66,7,5,255,2,1,11.465,14.78,Transient,1,0.4299013536493872,False,Normal Thermal Pattern,1,0,0,8.15,Isolated Thermal Activity,Wildfire
9.11475,80.29814,340.92,291.98,48.94,9.59,2.359910159613315,0.66,7,5,255,1,1,9.59,9.59,Transient,1,0.3974785774494822,False,Normal Thermal Pattern,10,0,0,4.552999999999999,High Local Thermal Density,Industrial Fire
9.40651,80.41932,367.0,291.91,75.08999999999997,29.65,3.4226326623822203,1.0,7,5,255,9,5,11.636666666666663,29.65,Recurring,-1,0.6956661033730056,True,ML Anomaly,51,22,12,8.489019607843137,Persistent Local Activity,Industrial Fire
9.40808,80.41743,339.5,291.21,48.29000000000002,13.27,2.658159431488745,0.66,7,5,255,9,5,11.636666666666663,29.65,Recurring,-1,0.5435798559085949,True,ML Anomaly,52,20,12,8.800961538461538,Persistent Local Activity,Industrial Fire
9.40922,80.42326,344.76,291.43,53.329999999999984,13.27,2.658159431488745,0.66,7,5,255,9,5,11.636666666666663,29.65,Recurring,-1,0.5532138262884406,True,ML Anomaly,51,24,12,9.107843137254902,Persistent Local Activity,Industrial Fire
8.17673,79.90968,332.24,294.21,38.03000000000003,7.87,2.1826747963214883,0.66,8,5,255,2,1,8.625,9.38,Transient,1,0.370004434712024,False,Normal Thermal Pattern,2,0,0,5.550000000000001,Isolated Thermal Activity,Agricultural Burning
8.18016,79.91205,331.16,294.06,37.10000000000002,9.38,2.3398808777377424,0.66,8,5,255,2,1,8.625,9.38,Transient,1,0.3803109622378646,False,Normal Thermal Pattern,2,0,0,4.795,Isolated Thermal Activity,Wildfire
8.24815,80.27408,332.29,294.42,37.870000000000005,3.14,1.420695787837223,0.66,8,5,255,1,1,3.14,3.14,Transient,1,0.3567360301483418,False,Normal Thermal Pattern,7,0,0,5.732857142857143,High Local Thermal Density,Agricultural Burning
8.38151,77.63257,336.2,299.49,36.70999999999998,2.87,1.3532545070416904,0.66,8,5,255,1,1,2.87,2.87,Transient,1,0.3534152304230646,False,Normal Thermal Pattern,0,0,0,,Isolated Thermal Activity,Agricultural Burning
8.4721,80.47921,334.47,292.08,42.39000000000004,9.06,2.3085671646715933,0.66,8,5,255,6,3,6.976666666666667,9.06,Recurring,1,0.4441177532200392,False,Normal Thermal Pattern,12,5,0,6.299166666666667,Recurring Local Activity,Industrial Fire
8.53039,80.25745,339.81,291.61,48.19999999999999,11.51,2.52652832447882,0.66,8,5,255,2,1,11.105,11.51,Transient,1,0.3972631724954333,False,Normal Thermal Pattern,7,0,0,9.415714285714287,High Local Thermal Density,Industrial Fire
8.53139,80.2601,335.51,292.62,42.88999999999999,10.7,2.4595888418037104,0.66,8,5,255,2,1,11.105,11.51,Transient,1,0.3866575442403205,False,Normal Thermal Pattern,6,0,0,8.928333333333333,High Local Thermal Density,Industrial Fire
8.63273,77.95695,343.66,295.92,47.74000000000001,5.13,1.81319474994812,0.66,8,5,255,1,1,5.13,5.13,Transient,1,0.3578438340606763,False,Normal Thermal Pattern,8,7,0,9.5275,Recurring Local Activity,Agricultural Burning
8.76355,80.2114,345.58,293.02,52.56,12.8,2.624668592163159,0.66,8,5,255,1,1,12.8,12.8,Transient,1,0.4274243369584208,False,Normal Thermal Pattern,2,0,0,8.465,Isolated Thermal Activity,Wildfire
8.84051,77.56339,351.95,300.81,51.13999999999999,6.23,1.9782390361706728,0.66,8,5,255,1,1,6.23,6.23,Transient,1,0.3994228139853187,False,Normal Thermal Pattern,1,0,0,11.27,Isolated Thermal Activity,Agricultural Burning
8.9391,77.54266,330.88,300.98,29.899999999999977,3.16,1.425515074273172,0.33,8,5,255,1,1,3.16,3.16,Transient,1,0.4364103638877519,False,Normal Thermal Pattern,2,0,0,3.93,Isolated Thermal Activity,Agricultural Burning
9.01183,79.85493,339.29,292.82,46.47000000000003,8.15,2.21375387928743,0.66,8,5,255,2,1,11.465,14.78,Transient,1,0.3900407474551679,False,Normal Thermal Pattern,1,0,0,14.78,Isolated Thermal Activity,Wildfire
9.01281,77.36678,330.69,295.58,35.110000000000014,2.23,1.172482137234565,0.66,8,5,255,2,2,2.525,2.82,Transient,1,0.3902665454620337,False,Normal Thermal Pattern,1,0,0,2.82,Isolated Thermal Activity,Agricultural Burning
9.23561,77.48406,333.74,291.22,42.51999999999998,4.11,1.631199404215613,0.66,8,5,255,2,1,4.130000000000001,4.15,Transient,1,0.3597255158958178,False,Normal Thermal Pattern,4,0,0,2.555,Isolated Thermal Activity,Agricultural Burning
9.2401,77.48399,330.96,293.2,37.75999999999999,4.15,1.6389967146756448,0.66,8,5,255,2,1,4.130000000000001,4.15,Transient,1,0.357599451582886,False,Normal Thermal Pattern,4,0,0,2.545,Isolated Thermal Activity,Agricultural Burning
9.273,77.95239,335.16,291.48,43.68000000000001,2.97,1.3787660946990992,0.66,8,5,255,1,1,2.97,2.97,Transient,1,0.3665719867734456,False,Normal Thermal Pattern,2,0,0,27.33,Isolated Thermal Activity,Agricultural Burning
9.80803,77.91698,330.79,295.02,35.77000000000004,2.8,1.33500106673234,0.66,8,5,255,2,1,4.22,5.64,Transient,1,0.3627314096272775,False,Normal Thermal Pattern,2,0,0,4.955,Isolated Thermal Activity,Agricultural Burning
9.81062,77.91656,332.04,296.33,35.71000000000004,5.64,1.8931119634883424,0.66,8,5,255,2,1,4.22,5.64,Transient,1,0.3495093118394917,False,Normal Thermal Pattern,2,0,0,3.535,Isolated Thermal Activity,Agricultural Burning
8.0092,80.19059,340.64,293.47,47.16999999999996,12.79,2.6239436918052106,0.66,8,6,256,1,1,12.79,12.79,Transient,1,0.4059899530242567,False,Normal Thermal Pattern,4,0,0,11.0575,Isolated Thermal Activity,Wildfire
8.02779,80.36233,330.16,292.27,37.89000000000004,7.19,2.1029138978649784,0.66,8,6,256,2,2,6.305,7.19,Transient,1,0.3877438313985905,False,Normal Thermal Pattern,9,0,0,6.66,High Local Thermal Density,Industrial Fire
8.0292,80.16267,334.16,294.67,39.49000000000001,6.46,2.009555414215669,0.66,8,6,256,1,1,6.46,6.46,Transient,1,0.3522490846020819,False,Normal Thermal Pattern,4,0,0,12.64,Isolated Thermal Activity,Agricultural Burning
8.03683,80.42897,333.29,294.65,38.64000000000004,9.92,2.390595970316759,0.66,8,6,256,3,1,8.82,9.92,Transient,1,0.3882330845437022,False,Normal Thermal Pattern,9,0,0,6.59111111111111,High Local Thermal Density,Industrial Fire
8.03878,80.232,332.72,294.37,38.35000000000002,5.77,1.912501086924184,0.66,8,6,256,2,2,5.08,5.77,Transient,1,0.3678423867711581,False,Normal Thermal Pattern,5,0,0,9.596,High Local Thermal Density,Agricultural Burning
8.03901,80.00057,344.55,292.84,51.71000000000004,30.68,3.455685566946225,0.66,8,6,256,2,1,26.46,30.68,Transient,-1,0.5689996881540386,True,ML Anomaly,4,0,0,10.1325,Isolated Thermal Activity,Wildfire
8.03994,80.00211,342.89,292.96,49.93000000000001,22.24,3.1458749319837103,0.66,8,6,256,2,1,26.46,30.68,Transient,-1,0.5367694043725372,True,ML Anomaly,4,0,0,12.2425,Isolated Thermal Activity,Wildfire
8.04089,80.42314,334.82,293.13,41.69,8.27,2.226783379577764,0.66,8,6,256,3,1,8.82,9.92,Transient,1,0.3801169701527829,False,Normal Thermal Pattern,9,0,0,6.774444444444445,High Local Thermal Density,Industrial Fire
8.04159,80.42829,336.35,294.35,42.0,8.27,2.226783379577764,0.66,8,6,256,3,1,8.82,9.92,Transient,1,0.377349909487453,False,Normal Thermal Pattern,10,0,0,6.504,High Local Thermal Density,Industrial Fire
8.0462,80.39101,333.45,293.67,39.77999999999997,3.72,1.551808799597464,0.66,8,6,256,1,1,3.72,3.72,Transient,1,0.352875911767093,False,Normal Thermal Pattern,14,0,0,7.949285714285714,High Local Thermal Density,Agricultural Burning
8.11767,80.05849,330.33,288.97,41.35999999999996,1.99,1.095273387402595,0.66,8,6,256,1,1,1.99,1.99,Transient,1,0.3939361096280414,False,Normal Thermal Pattern,6,0,0,5.2250000000000005,High Local Thermal Density,Agricultural Burning
8.15253,80.45384,330.38,295.87,34.50999999999999,9.6,2.360854001118021,0.66,8,6,256,2,1,9.6,9.6,Transient,1,0.3937131335829866,False,Normal Thermal Pattern,2,0,0,7.855,Isolated Thermal Activity,Wildfire
8.1573,80.45317,341.75,295.51,46.24000000000001,9.6,2.360854001118021,0.66,8,6,256,2,1,9.6,9.6,Transient,1,0.3802848532512677,False,Normal Thermal Pattern,2,0,0,7.855,Isolated Thermal Activity,Wildfire
8.18231,80.30593,331.15,294.33,36.81999999999999,4.07,1.623340817603092,0.66,8,6,256,2,2,2.88,4.07,Transient,1,0.377128670729671,False,Normal Thermal Pattern,3,0,0,3.0933333333333333,Isolated Thermal Activity,Agricultural Burning
8.20092,80.34748,330.18,294.02,36.160000000000025,2.71,1.3110318766193438,0.66,8,6,256,1,1,2.71,2.71,Transient,1,0.3635800073751905,False,Normal Thermal Pattern,6,0,0,4.793333333333333,High Local Thermal Density,Agricultural Burning
8.22508,80.40976,341.47,295.26,46.21000000000004,16.64,2.870169050578645,0.66,8,6,256,2,1,15.32,16.64,Transient,1,0.4276656603028321,False,Normal Thermal Pattern,3,0,0,10.236666666666666,Isolated Thermal Activity,Wildfire
