latitude,longitude,bright_ti4,bright_ti5,thermal_difference,frp,frp_log,confidence_score,hour,day_of_week,day_of_year,detection_count,days_detected,avg_frp,max_frp,persistence,ml_prediction,anomaly_score,ml_anomaly,ml_status
9.44347,77.66592,337.18,295.43,41.75,7.48,2.137710449803812,0.66,7,6,242,4,2,15.5375,21.3,Transient,1,0.443837526210398,False,Normal Thermal Pattern
9.44426,77.67081,348.44,298.89,49.55000000000001,16.1,2.8390784635086144,0.66,7,6,242,4,2,15.5375,21.3,Transient,1,0.49366260319689137,False,Normal Thermal Pattern
9.44579,77.66801,351.06,297.64,53.420000000000016,17.27,2.905260370389916,0.66,7,6,242,4,2,15.5375,21.3,Transient,1,0.5172333918098326,False,Normal Thermal Pattern
11.81002,77.2115,340.99,298.3,42.69,11.53,2.528125768907977,0.66,7,6,242,1,1,11.53,11.53,Transient,1,0.38883302016597837,False,Normal Thermal Pattern
9.66644,77.4579,301.05,284.78,16.27000000000004,0.88,0.6312717768418579,0.66,20,6,242,2,1,0.78,0.88,Transient,1,0.4875751563025386,False,Normal Thermal Pattern
9.66702,77.4543,301.83,284.41,17.41999999999996,0.68,0.5187937934151675,0.66,20,6,242,2,1,0.78,0.88,Transient,1,0.4897567954927642,False,Normal Thermal Pattern
9.97713,76.37589,300.76,281.22,19.539999999999964,0.97,0.6780335427498971,0.66,20,6,242,2,2,1.2999999999999998,1.63,Transient,1,0.5100827674834529,False,Normal Thermal Pattern
10.1045,77.46542,307.32,290.73,16.589999999999975,0.59,0.4637340162321401,0.66,20,6,242,1,1,0.59,0.59,Transient,1,0.48836658590480697,False,Normal Thermal Pattern
11.18236,79.10169,308.16,286.73,21.430000000000007,1.27,0.8197798314933114,0.66,20,6,242,6,4,1.3433333333333335,2.15,Recurring,-1,0.535265740037038,True,ML Anomaly
11.81654,77.91914,308.82,289.99,18.829999999999984,1.71,0.9969486348916096,0.66,20,6,242,10,5,2.316,3.41,Recurring,-1,0.5719980502543001,True,ML Anomaly
8.03408,80.19231,340.68,299.7,40.98000000000002,16.12,2.840247370713596,0.66,7,0,243,2,1,16.795,17.47,Transient,1,0.42762976766739247,False,Normal Thermal Pattern
8.03412,80.19515,342.01,299.78,42.23000000000002,17.47,2.9161477942111484,0.66,7,0,243,2,1,16.795,17.47,Transient,1,0.4360150486181204,False,Normal Thermal Pattern
8.03635,80.40153,339.91,299.38,40.53000000000003,4.72,1.7439688053917064,0.66,7,0,243,1,1,4.72,4.72,Transient,1,0.35503059844544405,False,Normal Thermal Pattern
8.12984,80.14678,330.18,299.5,30.680000000000007,3.91,1.5912739418064292,0.66,7,0,243,2,1,4.32,4.73,Transient,1,0.3753068254198033,False,Normal Thermal Pattern
8.13024,80.1483,330.09,299.51,30.579999999999984,4.73,1.7457155307266483,0.66,7,0,243,2,1,4.32,4.73,Transient,1,0.3720051605156691,False,Normal Thermal Pattern
8.19619,77.55958,330.48,293.99,36.49000000000001,3.4,1.4816045409242156,0.66,7,0,243,1,1,3.4,3.4,Transient,1,0.3635386341809742,False,Normal Thermal Pattern
8.22025,80.20634,331.08,298.58,32.5,2.74,1.3190856114264409,0.66,7,0,243,1,1,2.74,2.74,Transient,1,0.37236320990997035,False,Normal Thermal Pattern
8.33914,80.21149,342.98,303.33,39.650000000000034,11.28,2.5079719227189963,0.66,7,0,243,1,1,11.28,11.28,Transient,1,0.3905797082722987,False,Normal Thermal Pattern
8.34743,80.20525,342.35,304.4,37.950000000000045,17.86,2.937043277205311,0.66,7,0,243,1,1,17.86,17.86,Transient,1,0.45160035655915187,False,Normal Thermal Pattern
8.38223,80.15819,339.04,303.09,35.950000000000045,14.97,2.770711962226921,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.45036392071891856,False,Normal Thermal Pattern
8.38305,80.16289,343.0,304.62,38.38,14.97,2.770711962226921,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.4564878317859058,False,Normal Thermal Pattern
8.38596,80.15272,340.08,301.55,38.52999999999997,8.28,2.2278615467981093,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.42469670167390533,False,Normal Thermal Pattern
8.38678,80.1574,341.99,303.55,38.44,14.97,2.770711962226921,0.66,7,0,243,5,2,11.844,14.97,Recurring,1,0.4524804941028681,False,Normal Thermal Pattern
8.39142,80.38304,341.08,300.9,40.18000000000001,10.55,2.446685436967803,0.66,7,0,243,2,1,7.370000000000001,10.55,Transient,1,0.3833771738995663,False,Normal Thermal Pattern
8.39323,80.38007,340.17,299.37,40.80000000000001,4.19,1.6467336971777973,0.66,7,0,243,2,1,7.370000000000001,10.55,Transient,1,0.37240167935413926,False,Normal Thermal Pattern
8.41513,80.32014,334.19,303.8,30.389999999999983,7.71,2.1644717908644115,0.66,7,0,243,4,3,5.452500000000001,7.71,Transient,1,0.42306528223046674,False,Normal Thermal Pattern
8.43551,80.33078,340.64,300.02,40.620000000000005,4.88,1.7715567619105357,0.66,7,0,243,1,1,4.88,4.88,Transient,1,0.35616197761001606,False,Normal Thermal Pattern
8.43957,80.19196,337.9,301.65,36.25,6.35,1.9947003132247447,0.66,7,0,243,3,3,7.913333333333333,9.42,Transient,1,0.3991734001496717,False,Normal Thermal Pattern
8.59065,80.41304,345.04,302.86,42.18000000000001,7.92,2.188295946591918,0.66,7,0,243,1,1,7.92,7.92,Transient,1,0.37939065128571225,False,Normal Thermal Pattern
8.62995,80.38409,332.97,301.43,31.54000000000002,8.8,2.2823823856765264,0.66,7,0,243,2,2,9.2,9.6,Transient,1,0.40369512205631775,False,Normal Thermal Pattern
8.68145,80.28164,333.86,304.54,29.319999999999997,6.77,2.050270164379556,0.33,7,0,243,1,1,6.77,6.77,Transient,1,0.4497302260141447,False,Normal Thermal Pattern
8.71056,80.42584,333.21,305.36,27.84999999999997,9.1,2.312535423847214,0.33,7,0,243,1,1,9.1,9.1,Transient,1,0.4679832919973953,False,Normal Thermal Pattern
8.73938,77.75655,342.22,300.04,42.18000000000001,3.62,1.5303947050936475,0.66,7,0,243,1,1,3.62,3.62,Transient,1,0.36631132896142793,False,Normal Thermal Pattern
8.80248,80.43476,338.61,303.56,35.05000000000001,5.73,1.9065751436566365,0.66,7,0,243,1,1,5.73,5.73,Transient,1,0.35876914110952507,False,Normal Thermal Pattern
8.85157,80.38142,342.74,306.84,35.900000000000034,8.64,2.265921108622454,0.66,7,0,243,2,2,5.95,8.64,Transient,1,0.3994332244383475,False,Normal Thermal Pattern
8.90189,80.48717,340.04,303.36,36.68000000000001,5.56,1.8809906029559973,0.66,7,0,243,1,1,5.56,5.56,Transient,1,0.35660462867179155,False,Normal Thermal Pattern
8.91413,80.42585,349.56,304.37,45.19,18.71,2.9811261211646287,0.66,7,0,243,5,4,8.476,18.71,Recurring,1,0.5176035648376164,False,Normal Thermal Pattern
8.91856,80.42508,342.21,303.72,38.48999999999995,7.11,2.0930978681273213,0.66,7,0,243,5,4,8.476,18.71,Recurring,1,0.4531405824876993,False,Normal Thermal Pattern
8.93458,77.4248,331.74,296.67,35.06999999999999,2.81,1.3376291891386096,0.66,7,0,243,1,1,2.81,2.81,Transient,1,0.36753470124943755,False,Normal Thermal Pattern
8.95756,77.42812,343.07,299.6,43.46999999999997,7.03,2.0831845279586703,0.66,7,0,243,2,1,6.73,7.03,Transient,1,0.3679471931417919,False,Normal Thermal Pattern
8.95907,77.42636,336.72,299.34,37.38000000000005,6.43,2.005525858729668,0.66,7,0,243,2,1,6.73,7.03,Transient,1,0.35801664537524946,False,Normal Thermal Pattern
9.02162,80.11128,332.81,306.54,26.269999999999985,8.25,2.224623551524334,0.33,7,0,243,1,1,8.25,8.25,Transient,1,0.4667285382886402,False,Normal Thermal Pattern
9.04075,80.45049,340.34,302.43,37.90999999999997,8.69,2.271094425902674,0.66,7,0,243,1,1,8.69,8.69,Transient,1,0.372677074025005,False,Normal Thermal Pattern
9.18292,80.30522,346.26,307.74,38.51999999999998,7.77,2.171336806384092,0.66,7,0,243,2,1,5.73,7.77,Transient,1,0.38937743071173253,False,Normal Thermal Pattern
9.18737,80.30444,340.18,306.14,34.04000000000002,3.69,1.5454325824581878,0.66,7,0,243,2,1,5.73,7.77,Transient,1,0.37497619078396643,False,Normal Thermal Pattern
9.20535,78.30312,332.69,302.34,30.350000000000023,1.84,1.043804052173115,0.66,7,0,243,1,1,1.84,1.84,Transient,1,0.4052072779418657,False,Normal Thermal Pattern
9.22205,78.65817,333.87,305.2,28.670000000000016,1.05,0.7178397931503169,0.33,7,0,243,1,1,1.05,1.05,Transient,1,0.50731736948163,False,Normal Thermal Pattern
9.30883,80.43028,340.98,301.88,39.10000000000002,5.16,1.8180767775454283,0.66,7,0,243,1,1,5.16,5.16,Transient,1,0.3541656474272037,False,Normal Thermal Pattern
9.41239,80.40015,342.7,305.44,37.25999999999999,8.5,2.2512917986064958,0.66,7,0,243,24,9,9.203333333333331,24.67,Persistent,-1,0.6291979893154255,True,ML Anomaly
9.41315,80.40452,331.74,304.03,27.71000000000004,4.13,1.6351056591826785,0.33,7,0,243,24,9,9.203333333333331,24.67,Persistent,-1,0.6472703162371264,True,ML Anomaly
9.41755,80.40376,334.45,305.1,29.34999999999997,4.13,1.6351056591826785,0.33,7,0,243,24,9,9.203333333333331,24.67,Persistent,-1,0.6437656093388584,True,ML Anomaly
9.41918,77.50965,335.16,299.91,35.25,2.45,1.2383742310432684,0.66,7,0,243,2,2,2.95,3.45,Transient,1,0.3897797994672133,False,Normal Thermal Pattern
9.4262,80.37522,332.58,305.5,27.079999999999984,4.35,1.6770965609079151,0.33,7,0,243,3,2,3.2133333333333334,4.16,Transient,1,0.48055929246821155,False,Normal Thermal Pattern
9.42924,80.39275,344.1,305.97,38.13,10.52,2.444084655267745,0.66,7,0,243,1,1,10.52,10.52,Transient,1,0.3973994324543555,False,Normal Thermal Pattern
9.4417,80.38611,333.88,305.23,28.649999999999977,3.15,1.423108334242607,0.33,7,0,243,1,1,10.52,10.52,Transient,1,0.47477724102306346,False,Normal Thermal Pattern
9.44836,80.39847,332.98,305.51,27.470000000000027,3.02,1.3912819026309295,0.33,7,0,243,2,1,3.02,3.02,Transient,1,0.4642067484742606,False,Normal Thermal Pattern
9.45276,80.39771,342.11,305.09,37.02000000000004,3.02,1.3912819026309295,0.66,7,0,243,2,1,3.02,3.02,Transient,1,0.3805476890897717,False,Normal Thermal Pattern
9.52986,78.55909,344.82,295.68,49.13999999999999,10.57,2.448415541205585,0.66,7,0,243,1,1,10.57,10.57,Transient,1,0.4009522009708075,False,Normal Thermal Pattern
9.6418,77.65417,330.61,299.92,30.69,2.09,1.128171090909654,0.66,7,0,243,1,1,2.09,2.09,Transient,1,0.3984121892086402,False,Normal Thermal Pattern
9.65597,77.64645,331.61,303.13,28.480000000000015,4.33,1.673351238177753,0.33,7,0,243,2,1,5.865,7.4,Transient,1,0.4545379068476775,False,Normal Thermal Pattern
9.65658,77.64974,339.31,304.18,35.129999999999995,7.4,2.128231705849268,0.66,7,0,243,2,1,5.865,7.4,Transient,1,0.3680121793671664,False,Normal Thermal Pattern
9.71414,78.92452,340.23,296.96,43.27000000000004,2.93,1.3686394258811698,0.66,7,0,243,1,1,2.93,2.93,Transient,1,0.37403570066398123,False,Normal Thermal Pattern
9.7306,78.41191,337.64,294.09,43.55000000000001,2.59,1.2781522025001877,0.66,7,0,243,1,1,2.59,2.59,Transient,1,0.377401768847082,False,Normal Thermal Pattern
9.76943,78.36863,332.83,289.29,43.53999999999997,3.13,1.4182774069729414,0.66,7,0,243,1,1,3.13,3.13,Transient,1,0.3772897180620285,False,Normal Thermal Pattern
9.8097,77.88875,340.38,307.56,32.81999999999999,4.27,1.6620303625532709,0.66,7,0,243,1,1,4.27,4.27,Transient,1,0.3701583281761349,False,Normal Thermal Pattern
10.04896,78.97438,339.72,301.32,38.400000000000034,8.45,2.2460147415056517,0.66,7,0,243,1,1,8.45,8.45,Transient,1,0.3679750426866812,False,Normal Thermal Pattern
11.39743,78.70004,354.25,286.76,67.49000000000001,14.75,2.7568403652716422,0.66,7,0,243,1,1,14.75,14.75,Transient,1,0.532511525399018,False,Normal Thermal Pattern
12.1731,79.82799,339.93,294.09,45.84000000000003,8.65,2.2669579153508947,0.66,7,0,243,1,1,8.65,8.65,Transient,1,0.378154496458871,False,Normal Thermal Pattern
12.58453,79.64104,332.82,297.71,35.110000000000014,1.87,1.0543120297715298,0.66,7,0,243,1,1,1.87,1.87,Transient,1,0.3953674254600972,False,Normal Thermal Pattern
12.70339,79.7732,340.67,298.26,42.410000000000025,6.14,1.965712776351493,0.66,7,0,243,1,1,6.14,6.14,Transient,1,0.3582431753445369,False,Normal Thermal Pattern
12.81064,76.9621,329.86,275.93,53.93000000000001,5.58,1.884034745337226,0.66,7,0,243,1,1,5.58,5.58,Transient,1,0.45351648719338244,False,Normal Thermal Pattern
13.29946,79.8628,341.58,299.8,41.77999999999997,2.73,1.316408233655724,0.66,7,0,243,1,1,2.73,2.73,Transient,1,0.37599043578204117,False,Normal Thermal Pattern
13.31914,79.92836,337.11,295.25,41.860000000000014,7.56,2.1471001901536506,0.66,7,0,243,2,1,6.685,7.56,Transient,1,0.3649264323185921,False,Normal Thermal Pattern
13.3195,79.92703,339.93,295.66,44.26999999999998,5.81,1.918392120161421,0.66,7,0,243,2,1,6.685,7.56,Transient,1,0.36169044662095357,False,Normal Thermal Pattern
13.38021,79.70301,333.34,298.87,34.46999999999997,4.52,1.7083778602890038,0.66,7,0,243,1,1,4.52,4.52,Transient,1,0.3546910583358693,False,Normal Thermal Pattern
13.41108,80.26926,332.33,296.76,35.56999999999999,1.98,1.091923300517313,0.66,7,0,243,1,1,1.98,1.98,Transient,1,0.3936626804264588,False,Normal Thermal Pattern
13.46564,79.86813,341.58,297.63,43.94999999999999,10.54,2.4458192610799534,0.66,7,0,243,1,1,10.54,10.54,Transient,1,0.3860612446759247,False,Normal Thermal Pattern
12.80597,77.4342,303.35,281.03,22.32000000000005,1.99,1.095273387402595,0.66,20,0,243,2,2,1.325,1.99,Transient,1,0.5059808484470104,False,Normal Thermal Pattern
13.04406,77.66707,304.66,288.69,15.970000000000027,0.53,0.4252677354043441,0.66,20,0,243,1,1,0.53,0.53,Transient,1,0.4935522657395644,False,Normal Thermal Pattern
13.39139,80.10024,308.06,289.62,18.44,1.4,0.8754687373538999,0.66,20,0,243,3,3,1.4066666666666665,2.02,Transient,1,0.48412459404405755,False,Normal Thermal Pattern
13.39185,80.07369,307.57,292.82,14.75,1.15,0.7654678421395714,0.66,20,0,243,1,1,1.15,1.15,Transient,1,0.47006256161934845,False,Normal Thermal Pattern
8.11107,79.86932,310.67,292.79,17.879999999999995,1.7,0.9932517730102832,0.66,20,0,243,1,1,1.7,1.7,Transient,1,0.45669938707968194,False,Normal Thermal Pattern
8.17575,80.37391,309.36,291.5,17.860000000000014,1.19,0.7839015438284094,0.66,20,0,243,1,1,1.19,1.19,Transient,1,0.4587482966557775,False,Normal Thermal Pattern
8.46689,80.25317,306.42,294.25,12.170000000000016,0.63,0.4885800148186709,0.66,20,0,243,1,1,0.63,0.63,Transient,1,0.49974381663422757,False,Normal Thermal Pattern
8.74081,78.09372,309.71,295.3,14.409999999999968,0.88,0.6312717768418579,0.66,20,0,243,2,1,0.91,0.94,Transient,1,0.4791289202677126,False,Normal Thermal Pattern
8.7414,78.08978,308.15,295.37,12.779999999999973,0.94,0.6626879730752367,0.66,20,0,243,2,1,0.91,0.94,Transient,1,0.48151765275294,False,Normal Thermal Pattern
8.86698,78.1198,308.69,296.2,12.490000000000007,0.48,0.3920420877760237,0.66,20,0,243,1,1,0.48,0.48,Transient,1,0.5152181927997275,False,Normal Thermal Pattern
9.06696,77.89515,314.44,295.57,18.870000000000005,0.92,0.6523251860396903,0.66,20,0,243,1,1,0.92,0.92,Transient,1,0.48026681220076206,False,Normal Thermal Pattern
10.26561,78.37807,308.2,294.61,13.589999999999977,1.49,0.9122827104766162,0.66,20,0,243,1,1,1.49,1.49,Transient,1,0.46599802404262436,False,Normal Thermal Pattern
10.41422,77.11642,320.12,290.43,29.69,2.48,1.247032293786383,0.66,20,0,243,1,1,2.48,2.48,Transient,1,0.44928617513810476,False,Normal Thermal Pattern
11.08219,78.75288,315.78,292.3,23.47999999999996,1.2,0.7884573603642702,0.66,20,0,243,2,1,1.115,1.2,Transient,1,0.4691017973109416,False,Normal Thermal Pattern
11.0839,78.75246,309.64,293.1,16.539999999999964,1.03,0.708035793053696,0.66,20,0,243,2,1,1.115,1.2,Transient,1,0.46921792071769647,False,Normal Thermal Pattern
11.26925,80.00533,313.95,284.5,29.44999999999999,1.18,0.7793248768009976,0.66,20,0,243,6,6,3.0966666666666662,7.53,Recurring,-1,0.587675044829171,True,ML Anomaly
11.81635,77.91774,305.18,293.35,11.829999999999984,1.96,1.085189268335969,0.66,20,0,243,10,5,2.316,3.41,Recurring,-1,0.58926737157004,True,ML Anomaly
12.17032,78.99065,297.43,286.67,10.759999999999993,1.61,0.959350221334602,0.66,20,0,243,1,1,1.61,1.61,Transient,1,0.49896655409906854,False,Normal Thermal Pattern
8.40674,80.25502,367.0,294.07,72.93,20.93,3.0878555624297968,1.0,7,1,244,1,1,20.93,20.93,Transient,-1,0.6380110406942908,True,ML Anomaly
8.41019,80.40926,330.06,293.49,36.56999999999999,3.7,1.547562508716013,0.66,7,1,244,1,1,3.7,3.7,Transient,1,0.36682042056833913,False,Normal Thermal Pattern
8.42441,80.4514,335.35,293.71,41.64000000000004,4.99,1.790091412127358,0.66,7,1,244,1,1,4.99,4.99,Transient,1,0.3568018960482478,False,Normal Thermal Pattern
8.46535,80.39966,333.49,293.25,40.24000000000001,7.0,2.079441541679836,0.66,7,1,244,5,2,6.744,9.48,Recurring,1,0.4105481330204099,False,Normal Thermal Pattern
8.46566,80.3997,334.71,293.24,41.46999999999997,9.48,2.349468678892896,0.66,7,1,244,5,2,6.744,9.48,Recurring,1,0.4231312935587537,False,Normal Thermal Pattern
8.46624,80.40448,336.17,291.02,45.150000000000034,7.32,2.1186622548331173,0.66,7,1,244,5,2,6.744,9.48,Recurring,1,0.4169134389477766,False,Normal Thermal Pattern
8.46658,80.4045,338.18,291.45,46.73000000000002,7.16,2.0992441689760155,0.66,7,1,244,5,2,6.744,9.48,Recurring,1,0.41502430295509507,False,Normal Thermal Pattern
8.60666,77.96648,345.72,293.74,51.98000000000002,16.02,2.834389123145228,0.66,7,1,244,7,6,9.955714285714285,22.28,Recurring,-1,0.5567445396224912,True,ML Anomaly
8.69465,78.05344,333.02,296.0,37.01999999999998,5.99,1.944480556245719,0.66,7,1,244,2,2,3.64,5.99,Transient,1,0.37478139904014585,False,Normal Thermal Pattern
9.02386,80.16743,343.87,294.87,49.0,6.69,2.039920783517553,0.66,7,1,244,2,2,6.37,6.69,Transient,1,0.39536840250266564,False,Normal Thermal Pattern
9.1143,80.27499,338.23,297.66,40.56999999999999,6.34,1.993338842626424,0.66,7,1,244,2,2,4.6,6.34,Transient,1,0.37490186489903354,False,Normal Thermal Pattern
9.25305,80.2723,337.98,298.23,39.75,16.27,2.848970892158587,0.66,7,1,244,3,2,12.01,16.27,Transient,1,0.4375238161592484,False,Normal Thermal Pattern
9.25485,80.28175,339.79,298.03,41.76000000000005,11.2,2.501435951739211,0.66,7,1,244,3,2,12.01,16.27,Transient,1,0.40920534841203626,False,Normal Thermal Pattern
9.39192,80.43458,339.99,296.83,43.160000000000025,8.13,2.211565694606877,0.66,7,1,244,6,5,5.973333333333334,8.13,Recurring,1,0.4696448474486951,False,Normal Thermal Pattern
9.41682,80.40154,355.11,298.05,57.06,17.61,2.9236990706541595,0.66,7,1,244,24,9,9.203333333333331,24.67,Persistent,-1,0.671539055110465,True,ML Anomaly
9.41771,80.39689,332.31,297.25,35.06,8.13,2.211565694606877,0.66,7,1,244,24,9,9.203333333333331,24.67,Persistent,-1,0.614190845379718,True,ML Anomaly
9.4186,80.40147,349.15,297.98,51.16999999999996,8.13,2.211565694606877,0.66,7,1,244,24,9,9.203333333333331,24.67,Persistent,-1,0.6269319316584893,True,ML Anomaly
9.42039,80.41064,335.58,296.58,39.0,12.21,2.580974118534234,0.66,7,1,244,9,5,11.636666666666663,29.65,Recurring,1,0.5307382708581293,False,Normal Thermal Pattern
9.42457,80.40965,367.0,297.45,69.55000000000001,21.12,3.096482176654134,1.0,7,1,244,1,1,4.28,4.28,Transient,-1,0.6079735916113747,True,ML Anomaly
9.42543,80.41423,348.55,297.09,51.46000000000004,18.66,2.9785861147190205,0.66,7,1,244,1,1,4.28,4.28,Transient,1,0.46696408351855134,False,Normal Thermal Pattern
9.42642,80.40956,367.0,297.61,69.38999999999999,12.21,2.580974118534234,1.0,7,1,244,1,1,4.28,4.28,Transient,-1,0.5745718228060616,True,ML Anomaly
9.42731,80.41415,336.19,297.09,39.10000000000002,16.15,2.8419981736119486,0.66,7,1,244,1,1,4.28,4.28,Transient,1,0.4272224212616333,False,Normal Thermal Pattern
9.5339,80.38524,348.83,298.05,50.77999999999997,11.05,2.489064659936664,0.66,7,1,244,2,1,10.255,11.05,Transient,1,0.4120829713843806,False,Normal Thermal Pattern
9.5355,80.38216,352.5,298.21,54.29000000000002,9.46,2.347558458636777,0.66,7,1,244,2,1,10.255,11.05,Transient,1,0.4274458450284529,False,Normal Thermal Pattern
10.3891,79.27283,340.75,293.63,47.120000000000005,6.32,1.99061032797322,0.66,7,1,244,1,1,6.32,6.32,Transient,1,0.36683453855541753,False,Normal Thermal Pattern
10.77498,78.64761,339.35,298.22,41.13,9.28,2.330200260027019,0.66,7,1,244,1,1,9.28,9.28,Transient,1,0.37703272093479867,False,Normal Thermal Pattern
11.14715,78.03418,342.27,292.94,49.329999999999984,8.84,2.286455711064162,0.66,7,1,244,2,1,11.51,14.18,Transient,1,0.4048826590967677,False,Normal Thermal Pattern
11.15095,78.03052,334.43,293.33,41.10000000000002,14.18,2.719978771967484,0.66,7,1,244,2,1,11.51,14.18,Transient,1,0.4131716009231926,False,Normal Thermal Pattern
11.23065,78.08495,331.82,295.11,36.70999999999998,5.38,1.8531680973566984,0.66,7,1,244,1,1,5.38,5.38,Transient,1,0.3583678011297279,False,Normal Thermal Pattern
11.84292,78.90423,338.89,296.6,42.28999999999997,12.68,2.615934912194404,0.66,7,1,244,1,1,12.68,12.68,Transient,1,0.3975032037596407,False,Normal Thermal Pattern
12.70483,79.3057,335.48,295.2,40.28000000000003,4.05,1.6193882432872684,0.66,7,1,244,1,1,4.05,4.05,Transient,1,0.358403255113568,False,Normal Thermal Pattern
12.82289,79.10335,333.2,294.83,38.370000000000005,5.79,1.9154509415706047,0.66,7,1,244,1,1,5.79,5.79,Transient,1,0.3571821520133613,False,Normal Thermal Pattern
12.9195,79.45843,337.1,290.6,46.5,4.66,1.7334238922150915,0.66,7,1,244,1,1,4.66,4.66,Transient,1,0.36738212655211905,False,Normal Thermal Pattern
8.95145,77.77085,345.86,300.27,45.59000000000003,4.04,1.6174060820832772,0.66,8,1,244,2,1,4.075,4.11,Transient,1,0.37260177012603185,False,Normal Thermal Pattern
8.95153,77.77248,336.6,300.01,36.59000000000003,4.11,1.631199404215613,0.66,8,1,244,2,1,4.075,4.11,Transient,1,0.34866178980321433,False,Normal Thermal Pattern
9.11347,77.46972,367.0,299.16,67.83999999999997,9.51,2.35232718488886,1.0,8,1,244,1,1,9.51,9.51,Transient,-1,0.5569623189489648,True,ML Anomaly
9.5979,77.7906,343.48,299.17,44.31,18.25,2.9575110607337933,0.66,8,1,244,2,1,15.4,18.25,Transient,1,0.4342959183359424,False,Normal Thermal Pattern
9.59852,77.79555,335.09,296.83,38.25999999999999,12.55,2.60638654732571,0.66,8,1,244,2,1,15.4,18.25,Transient,1,0.40530892767858023,False,Normal Thermal Pattern
10.01406,78.08731,332.78,297.7,35.079999999999984,3.52,1.5085119938441398,0.66,8,1,244,1,1,3.52,3.52,Transient,1,0.34969726567235193,False,Normal Thermal Pattern
10.8313,78.8009,336.72,294.99,41.73000000000002,5.56,1.8809906029559973,0.66,8,1,244,1,1,5.56,5.56,Transient,1,0.34699510587150456,False,Normal Thermal Pattern
9.56769,77.5301,311.36,286.65,24.71000000000004,3.24,1.4445632692438664,0.66,19,1,244,3,1,2.8266666666666667,3.24,Transient,1,0.467180691129446,False,Normal Thermal Pattern
9.57194,77.53596,318.87,286.52,32.35000000000002,2.62,1.2864740258376797,0.66,19,1,244,3,1,2.8266666666666667,3.24,Transient,1,0.4629114416141264,False,Normal Thermal Pattern
9.57271,77.53027,304.62,286.81,17.810000000000002,2.62,1.2864740258376797,0.66,19,1,244,3,1,2.8266666666666667,3.24,Transient,1,0.4812016638491623,False,Normal Thermal Pattern
9.58051,77.54716,331.25,289.78,41.47000000000003,3.82,1.572773928062509,0.66,19,1,244,5,1,4.892,6.72,Recurring,1,0.49045374825082516,False,Normal Thermal Pattern
9.58125,77.54169,309.06,288.53,20.53000000000003,3.82,1.572773928062509,0.66,19,1,244,5,1,4.892,6.72,Recurring,1,0.5260633979126832,False,Normal Thermal Pattern
9.58175,77.54842,322.31,289.54,32.76999999999998,6.28,1.9851308622085944,0.66,19,1,244,5,1,4.892,6.72,Recurring,1,0.5015404698906584,False,Normal Thermal Pattern
9.58245,77.54297,326.75,289.94,36.81,6.72,2.0438143640366846,0.66,19,1,244,5,1,4.892,6.72,Recurring,1,0.5014553291282999,False,Normal Thermal Pattern
9.58542,77.54805,310.36,289.06,21.30000000000001,3.82,1.572773928062509,0.66,19,1,244,5,1,4.892,6.72,Recurring,1,0.5214026891530706,False,Normal Thermal Pattern
10.43844,77.555,304.16,290.23,13.930000000000009,0.47,0.3852624007906449,0.66,19,1,244,1,1,0.47,0.47,Transient,1,0.5116674361253712,False,Normal Thermal Pattern
10.99405,79.23645,332.49,290.43,42.06,7.05,2.0856720914304723,0.66,19,1,244,1,1,7.05,7.05,Transient,1,0.4663036187828576,False,Normal Thermal Pattern
11.26855,80.00151,320.92,291.48,29.44,7.53,2.143589361503588,0.66,19,1,244,6,6,3.0966666666666662,7.53,Recurring,-1,0.5696511253878837,True,ML Anomaly
11.42341,77.40266,324.28,290.37,33.90999999999997,1.92,1.0715836162801904,0.66,19,1,244,2,1,2.03,2.14,Transient,1,0.4545094123616423,False,Normal Thermal Pattern
11.42617,77.40337,319.32,290.58,28.74000000000001,2.14,1.144222799920162,0.66,19,1,244,2,1,2.03,2.14,Transient,1,0.45224499390368433,False,Normal Thermal Pattern
11.43303,77.16435,309.49,290.7,18.79000000000002,1.15,0.7654678421395714,0.66,19,1,244,1,1,1.15,1.15,Transient,1,0.4726010881632829,False,Normal Thermal Pattern
11.59137,77.27103,348.16,283.6,64.56,3.82,1.572773928062509,0.66,19,1,244,3,2,2.8366666666666664,3.82,Transient,-1,0.5409032417093019,True,ML Anomaly
11.59178,77.26778,306.06,281.89,24.170000000000016,3.82,1.572773928062509,0.66,19,1,244,3,2,2.8366666666666664,3.82,Transient,1,0.5079977139052165,False,Normal Thermal Pattern
12.29194,79.93996,319.76,289.14,30.620000000000005,5.06,1.801709800081223,0.66,19,1,244,2,1,5.385,5.71,Transient,1,0.46521331934141513,False,Normal Thermal Pattern
12.29299,79.93951,323.45,289.13,34.31999999999999,5.71,1.9035989509835904,0.66,19,1,244,2,1,5.385,5.71,Transient,1,0.46238066330069233,False,Normal Thermal Pattern
12.74623,77.62025,303.7,286.49,17.20999999999998,0.65,0.5007752879124893,0.66,19,1,244,4,4,1.1,1.69,Transient,-1,0.539923689832207,True,ML Anomaly
12.7745,80.06129,307.55,288.41,19.139999999999983,2.27,1.184789984909162,0.66,19,1,244,1,1,2.27,2.27,Transient,1,0.4660946492697174,False,Normal Thermal Pattern
